Review,Sentiment
Soup dumplings were just okay... Some had absolute no soup some had... The reason why I gave them 1 star is because the waiters were absolutely obnoxious. Can not believe how rude they were. Would not comeback here again.,0
"I'm giving it 3 stars just because i feel that people hyped up the soup dumpling so much for me, and we waited about an hour to be seated, and I thought it was ok.  It was good, don't get me wrong, but I just don't think soup dumplings are my thing.  The  other dishes we got were good.  Glad I crossed it off my list of places to go, but i think i would only go back if I had friends who really want to try it out.",0
"Let me start by saying that I love supporting my fellow Asian restaurants and would prefer to write 5-star reviews but this place is more hype than good or delicious. If NYC patrons really enjoy this restaurant, then they have not truly enjoyed delicious authentic Chinese food. 

Who is Joe? And has be been to Shanghai?
Joe's Shanghai caters to those that like so called soup dumplings that tasted good but aren't delicious.

Joe did get the authentic Chinese service unfortunately of the rude and apathetic servers.

How many times did I have to ask for hot tea for my invited guests? Three times before they got anything hot to drink after coming in from the pouring rain.

We ordered both their pork dumplings and crabmeat pork dumplings but just got the pork ones. UPDATE: Got charged for the crabmeat pork dumplings too and only noticed after I paid :(

We ordered the Shanghai fried rice, Chicken lo mein, Crispy pan-fried noodles with beef, scallion chicken, and string beans sautéed in garlic.

Funny thing, the string bean sautéed in garlic was the table favorite and it's not even on the menu.

They already know how bad their service is normally that they already included 15% service charge for a table of 4; no signage on their menus or anywhere displayed (Surprise!!)

Food was adequate: 3 stars
Service was sub-par for America: 1 star 
Total: 2 stars

I didn't even want to take any photos as I was utterly disappointed after glowing reviews from someone I should have questioned when it came to Asian cuisine.

Not sure my review will matter to most, but be careful fellow Asian authentic eaters.

Kudo's to Joe for his business acumen to get the NYC masses to dine/takeout there... he's definitely doing something right but didn't do it for me.",0
"Long wait at 9 pm on a Saturday night approx. 35 min. Seating is family style (12 people) which was WEIRD to me, but fun.

Dumplings are 8 for $5, so get a bunch of them. They're pretty money. If I got a do-over, I'd just get a ton of dumplings and call it a night.

I wanted to get a beef and bean curd entree, but I was told it would be a while. Since I was starving, I ordered the beef and broccoli for $11. The generous portion was great, and the food was decent, but nothing more.

It was a good experience, but I won't be coming back. $20 can go way farther with Chinese food.",0
"Eh. I don't get the hype. 

Interior: 3/5
The restaurant may be small but the ambiance sure was busy and loud! It has the family vibe of a dim sum place but for Shanghainese food. Nonetheless, they still had American pop playing near the front of the store. 

Service: 5/5
Surprisingly, we were quickly seated for a party of around 8 on a weekday during lunch hours. Despite the workers rushing around all the tables, they still gave us their undivided attention, taking our orders and picking up empty dishes. 

Food- 
Value: 2/5
They have a large assorted menu but the dishes are pretty expensive for the quality and size! Disappointed. 

Pork Soup Dumplings: 3/5
Compared to other places, the soup is flavorful! They sure pack a plentiful punch in one dumpling! However, that was the only thing that stood out the most to me. Otherwise, they're pretty mediocre. 

Scallion Pancake: 5/5
Soooo good and definitely recommend! Bless they were served super warm and chewy!

Shanghai (?) Pan Fried Noodles w/ Chicken: 2/5
The noodles were...interesting. Had that similar taste to that Chinese rice krispie snack, sachima. 

Pan Fried Noodles w/ Pork: 4/5
These are the noodles I was used to! Oily, but definitely had that fresh off the wok taste that I enjoy! I'd say this is a safe staple to order! 

Beef Rice Cake: 1/5
The rice cakes were such a disappointment! They fall flat, in that they were too soft and floury. I definitely had better elsewhere. 

Service was fast! But other than that, I would not be going back here for their Shanghainese food.",0
"Unfortunately, this place is all hype. I guess I set my expectation level too high when I had heard about this place from friends. I can get better noodles and soup dumplings in Edison. Lots of foot traffic - the place gets very crowded. Cash only and gratuity is already included in the bill. Again, the food is decent; I've just had better. The soup dumplings barely had any soup in them. The ratio for noodles and sauce for the cold noodles was off.",0
"It's  good Chinese . The soup dumplings are tasty. All of the usual Chinese dishes you expect. All of it is good. 
Very crowded but line moves quickly. Slurp up those soup dumplings, and move on. Not much on atmosphere or friendliness.  People still leave happy.",0
"I had to come to one of the most popular soup dumpling restaurants in Chinatown. This place was super crowded on a Saturday evening. We had to wait over an hour to get seated even though the restaurant is pretty large. The service was pretty fast once we got seated.

We ordered the classic pork meat soup dumplings for $8. They were very good and hot. I still don't think they were worth the wait though. There are plenty of soup dumpling restaurants in Chinatown that are just as good. We also got spicy pepper salt calamari for $17 which was good but I wish it was crispier. We also got shanghai egg noodles stir-fried with beef for $17. There were so many noodles and beef.

Overall, the portion size of everything was large, but I don't think the food was amazing compared to other food available around it. There are so many good restaurants with no wait in Chinatown.",0
"theres a lot of hype for this place but for some reason i thought it was just ok. the line to get in is totally ridiculous. we waited for about an hour wc is totally fine with me. the line of people waiting outside was crazy! and when they call out someones number people jump up and cheer like they just won the lottery. hahaha. it was funny. 
inside, its a typical chinese restaurant. lazy susans galore. the pork and crab soup dumplings were good but not like oh emm gee amazing. tasted like any other dumpling ive had. and the other dishes we had like gen tsaos chicken and i think sweet and sour chicken were also alright. same as any chinese place. so overall i thought it was a pretty average chinese restaurant. idk if its wortht he long line outside.",0
"Heard about this place many time from friends and family so finally decided to try out during my trip to NYC.

Even though we were told that the wait would be about 15 min.  We ended up waiting for 45 min.  Later, I was told by others that this was actually not bad for a party of 6.
People with a party of 2 seemed to be getting their tables way before us.  

As soon as we sat down after 45 minute-wait, we were told to hurry up and order because food'll take long time to come out.  Well, food came out pretty fast.  We realized, they just wanted people to hurry up and order, eat and leave so they can sit the next customers.

Ordered the famous soup dumplings - 2 different kind.  It was okay.  It wasn't spectacular in any sense.  It was just so so.  Other food items were just okay too.  

Scallion Pancake and Eggplant with Garlic Sauce were actually pretty good.
Shanghai noodle soup was so salty.
Moo shu pork and kung pao chicken were mediocre.

Don't know why this place is so popular and packed.  It was just plain ol chinese restaurant.  Oh well, live and learn.  

I would probably not visit this place again because food was mediocre and service is pretty much non-existent.",0
"Waited too long for a mostly average Chinese ""tourist"" menu. Soup dumplings, the house specialty, were hit or miss on this most recent visit (half our double order were dry inside). Fast & friendly service once you're finally seated, but count the change carefully when paying your cash-only bill. The restaurant's ""ego wall"" collage of reviews and kudos is sadly dated and out-of--touch with the present tense.",0
I didn't enjoy the food overall.  Maybe the Singapore Rice Noodle dish was the best of the items ordered.  Most lacked taste.,0
"Completely average, nothing to rave about and certainly not worth the newly found long waits due to yelp overhype. The soups dumplings are good but not worth waiting for.",0
"The crab and pork soup dumplings are great.  The skins are very thin and lots of delicious savory soup to slurp up.  However, the other dishes were mediocre and greasy. The shredded beef had 2/3 celery and carrots, and barely a 1/3 beef.  The seafood fried noodles had a gooey dark sauce instead the usual light white sauce.  It was disappointing. So, really the only thing I would order here are the soup dumplings.",0
"We came here because of many recommendations from friends who live in the city. Coming from Toronto, I guess I'm pretty spoiled in terms of authentic chinese food. I found the dumplings are very delicious and well done. We felt rushed though. The waiter basically was hurrying us along to order then threw us the bill the moment we finished eating. It was a bit unpleasant. Not sure if I will ever come back here again when I visit NYC",0
"If you lived in California and like Din Tai Fung then don't bother coming here !

Overall service is 2 stars with surprisingly good service as American standard place.",0
"I used to come here during college and once in a while after college.  At the time, the soup dumplings here seemed to be unrivaled by competitors and had no equal.  I came here two weeks ago looking to redeem myself from what had to be the 'worst.xlb.ever.'in Chicago.  It had been three years since my last visit to Joe's Shanghai and the wait for a seat was still as long as ever, but would the food still be as good?

I have to tell you, the food wasn't as good as I remembered.  The xiao long baos weren't as steaming hot and soupy as they were in the past.  Even the dumpling skin seemed to be lacking.  I think we have a serious quality control problem here.  They weren't as bad as the ones I had in Chicago's Chinatown, but still, average at best.  Maybe since this place is so established with tourists, it no longer has to try as hard.  I am greatly disappointed.  Even the tong cai greens I ordered were disappointing.  Half of the greens were wilted.

If I ever visit NY's Chinatown again and want XLB, I know where not to go.  For you locals, it's not worth the wait, go somewhere else.  I now dub this place tourist trap!",0
"I think I had much higher expectations given the reviews. The soup dumplings were good, but I had better dumplings elsewhere. As other reviewers stated, many of the dumplings leaked even before we tried to lift. The dumplings are bigger than other places, which actually makes it harder to eat and fit in the spoon. Having said that, all their portions are generous and prices are very reasonable, so no complaints there. The salt pepper pork is very salty; the scallion pancakes are very good though. All in all, a pretty decent meal at a reasonable price. Cash only, gratuities are included to the bill.",0
"The queuing system is a complete mess. We were told that our wait would be an hour. When they called our number, they asked if everyone is here yet. We said not yet, and they told us that they would not give us the table until everyone is here. Once we have everyone, we asked again how much longer is the wait. The girl told us another hour. That was after we waited for an hour!  No apology or whatsoever. Staff are rude. We saw other parties coming in and checking on their waiting time, and many of them also complained that they have already waited for an hour or so, and were told to wait for another hour.

Go somewhere else unless you have the whole day standing in line, and make sure your whole party is here.

Food is average, you can get better dumpling somewhere else",0
Food was mediocre at best. Everything we ordered was greasy (crab and pork soup dumplings and the worst string beans I've ever had). Shanghai noodles were the only decent thing we had. Don't waste your time at this tourist trap.,0
Soup dumplings were good but not great - the skin was a bit too thick and dry. Don't order their fried dumplings or cong you bing; they're really greasy and ordinary.,0
The line is always super long for this place but that's okay. I waited about 10 minutes for a table for 2. Though the food was quickly served the only downside about this place is the waiters are super rude and they honestly don't give a damn.,0
Please change your business hours. It says 11pm but I arrived at 9:50pm and was turned away,0
"Not sure what the hype is all about. People who raved about their XLB, probably never had DTF, which still holds the best XLB in my opinion.  We ordered the pork and crab dumplings. The dumpling's skin was too thick, and it was way too big. The soup inside of the crab dumpling was greasy. I was not impressed at all, I've had better, way better.

Came here before noon on Friday and expected to wait. But we were seated as right away. Not even gonna mention service because I'm in Chinatown so I don't expect any. Thank goodness we didn't have to wait. Otherwise, I felt I would be ripped off in taste and time!",0
"Semi-authentic, Americanized Chinese food. I ordered Kung Pao Chicken and it was great. Wife and kids ordered General Tso and sesame chicken and there wasn't much chicken in it, mostly batter. The hot and sour soup was awesome! They only take cash. It was pretty expensive, especially for lunch. I would probably walk around and try a place with less than $9 lunch menus outside and try that.",0
"This place is toristy trap, foods okay, service could be better. They seem to want to rush you out of there, definitely not a place for catching up with peeps.",0
"I have been eating here for 20 years. Today the soup dumplings were off, they were cold and had little flavor. On top of that prices went up on dumplings and beer. They charge 15% tip and then tax you on 15% tip. Doesn't seem legal. 
Very disappointed today and very sick at stomach this evening.",0
Classic Americanized Chinese food. Decent soup dumplings but worth stopping in if you're looking for good Chinese in Manhattan!,0
"I have mixed feelings about this place. Bear with me...


The wait wasn't long and they're quick to get you seated. You will be seated with other people, so fair warning. This doesn't bother me as I've dined in places like this before. When you're given the menu, you feel a bit rushed. I wasn't sure about some menu items, so as I questioned the waiter he seemed annoyed that I wasn't familiar with the dishes. He then brought me a menu with pictures so I was able to order. All the items come family style, so 2 people can easily share a meal. My husband had ordered the crispy duck, which the waiter forgot to enter. All the food came out little by little which was irritating because some people finished before others. What's worse, when the food came out I kindly asked the waiter which chicken this was and he ignored me. The reason I asked him was because he placed it in front of the wrong person. I asked another waiter and he was also irritated by my question. We ordered a fried rice to share which came out at the end. 

The food was delicious. I had the Shanghai beef noodles, my daughter had the sesame chicken which was also amazing, and my dad had the crispy beef. The pork fried rice was out of this world. The kung pao chicken wasn't all that great, it was our least favorite. Can't tell you how the crispy duck was. We also ordered the pork soup dumplings as an appetizer to share and they were delicious. 

So food = above average. Service = sucked. If it wasn't for the crappy service, I would rate this place 4 stars. They were extremely rude and I left dinner really irritated. Hope this helps.",0
"Not to much I can add to what has already been said about this place.  Yes, the Soup Dumplings are outstanding and a must have.  I have had them twice...once to go (not the easiest thing to eat while walking but we managed) and once at a sit down.  Typical Chinatown communal dining.  The night we ate there, we shared a table with a couple from LA and their local hosts who were kind enough to offer us taste of their dishes when we admired them. The shanghai casserole was excellent and the salt and pepper shrimp were just about perfect.  But be forewarned, this place gets crowded  and there is often a wait.  Which only means..its worth it!",0
"Went for Father's Day which probably contributed to a lower rating since I wanted to have a conversation with my Dad which did not involve a bunch of strangers - seating is ""family style"".  Waiters are quick (efficient) but do not adhere to convention when serving - had their arm in front of my face more than once.  Food itself is okay but nothing spectacular.  I had noodles with peanut sauce - too much peanut.  Beef and green beans - less meat, more beans (though they were good).  Steamed crab dumplings were supposed to be ""amazing"".  I was not amazed.",0
"Soup dumplings are tasty, but the rest of the fare is nothing special.",0
Such a disappointment. Soup dumplings were too fatty and the meat wasn't good. Pan fried noodles were really gross and there was mold on some of the vegetables. They also pre-included the tip in the bill. Shanghai cafe is 100 times better!!! SHANGHAI CAFE for the win.,0
this is a worst restaurant . the food very very salty and the server so bad. I never come here again,0
"Pork soup dumplings were flavorful and there was a decent amount of soup in the dumplings. I thought the skins were a little thick compared to what I'm used to in San Francisco. The soup was good though. I haven't had it at any other NY restaurants so I can't really compare it to anywhere else in NY. But, I can say that it was good. 

It makes me want to get some when I get back to SF after my trip! 

But overall, a decent experience. 

Tip: If you dont want to wait, order for pick-up and eat the order outside fresh! (what we did) Definitely was just as good as in a bustling restaurant. And if you want to eat at the restaurant, be prepared to wait. There were plenty of people waiting. So, start heading over before you're hungry to compensate the wait.",0
"I wish I had done more research and realized that the dim sum (and all other plates for that matter) cannot be ordered in small portions here. So, we had the crab and pork soup dumplings because that seemed to be the must-have there. We would not have known how to eat them had we not been seated at an 8 top with a party of 6 Japanese tourists who seemed to know how to enjoy these pockets of fun. You use the soup spoon to take them out of the large bamboo steamer, pour the black vinegary sauce sitting on the table over them, then use your chopsticks to puncture them and let the rich broth drip onto your spoon. YUM! We also had some noodles that our waiter 9not the nicest guy on the planet) claimed to be the special (first ones on the menu) and they were good, not mindblowing. A couple of Shing Tao beers and that was enough food for the both of us. If you don't require super friendly service or refuse to sit with other people and not in the mood to sample lots of smaller plates and have CASH, then you might like this place. Next time we're in Chinatown, we'll look for cart service which I saw is actually a filter in Yelp!",0
"I'm wavering between 2 and 3 stars but I'll stick with the 3 because I actually enjoyed the salt and pepper pork chops and green onion pancakes (not what they're known for).  This a just OK restaurant and I know there are better options in this same vicinity.  I think this is a perfect example of the downfalls of being a restaurant that's heavily listed in Trip Advisor, Travel books (Lonely Planet) and food blogs.  They are very advertised and the quality of the food is just not there, especially with their most famous XLBs.

We ordered their famous pork xiao long bao (shanghai soup dumplings) as well as the salt and pepper pork chops and green onion pancakes.  The XLBs are quite large but the skins were tough, the soup inside was thick and greasy and the meat was not as flavorful as I hoped.  We were sat with another couple at our table and without expressing our feelings, they let us know that they've had better dumplings in other places as well.  But, despite my disappointment, I do admit that I very much enjoyed their salt and pepper pork chops.  They were crunchy, hot and well flavored.  The green onion pancakes were also very well prepared and ate every single piece.  But, unfortunately people aren't looking for these items and would have to say you should look to other places for XLBs. 

Nearby I would recommend walking just a couple of blocks away to Shanghai Cafe (http://www.yelp.com/biz/shanghai-caf%C3%A9-new-york-2 although there are many other terrific options in Flushing.",0
"Really deserves 3 out of 5. 
Don't go there expecting too much or you'll be sorely disappointed... 
Also do try the red bean dessert!",0
"The soup dumplings are legit. There's a reason why there's always 30+ people standing outside waiting to eat. The rest of the food, however, is comparable to your local Chinese delivery joint. Gorge yourself on dumplings and skip everything else.",0
Over hyped and over priced.  We ordered many dishes.  None of them were special. They were average to bad.  Noticed there were no Asian customers except us.,0
"Tourist restaurant = long lines = long wait time

Pros:
-Come here for the the pork soup dumplings. All the other dishes are mediocre - you can get it at almost any authentic Chinese restaurant close to half the price.

Cons:
-Due to the long lines, they rush you out of the place. So if you're trying to have a group gathering and need to chat - this is NOT the place to go. 
-Weird seating arrangements
-Pricey compared to nearby restaurants",0
"2 FOR FLAVOR! Minus 3 stars for cleanliness and service.

The place is carpeted and stinks like mildew and dirty feet, and the restaurant overall is FILTHY, as well as what you can see of the kitchen from the bathroom line. I know Chinatown doesn't have exactly the best reputation for cleanliness, but a touristy place like this really has no excuse.

Our server seemed completely annoyed with us, and we were very straight forward and were an easy group. You also will have to share a table w other people - something to be aware of.

The soup dumplings were good, and the shirmp on top of crispy noodle was also delicious!
I wouldn't say they are using the best quality of ingredients, but it's tasty.",0
"I've been to Joe's Shanghai a few times years ago but stopped going because of the long wait.  (FYI - the Joe's Ginger down the street is operated by the same people/owner, and on par with Joe's SH in terms of food quality if not better.  I always go there since it's usually a much shorter wait and a LOT less tourists.)  Recently we took our visiting friend there, since her friends in california all recommended her to try Joe's SH.  As expected, there was a line and we waited about 45 min.  They placed the 5 of us on a big round table, which we had to share with another group of 4.  I'm not a big fan of sharing tables, but had to comply since we were all starving and didn't want to wait another half an hr for our own table.

We ordered both pork soup dumplings and crab flavored soup dumplings.  They came out decent - hot and steamy and definitely had a lot of soup inside the buns.  However the skin/peel isn't great, still a bit on the thick side.  We ordered a few other Shanghainese dishes (I grew up in Shanghai), including a fish head casserole, braised pork shoulder, and a few other veggie dishes, but none of them were amazing.  Especially the braised pork shoulder - it's supposed to be juicy and flavorful, but it came out to be extremely dry and hard to chew.  It was almost like eating pork jerky.  Not cool.  Don't think I'll be back again any time soon.",0
"Longstanding Chinese restaurant doling out favorites in a cafeteria-like atmosphere. Saturday afternoon, was able to get a seat at a large communal table without any wait. 

Most of the main dishes are on the expensive side as they are family-style. Since I didn't have a family with me, I opted instead for the Spring Roll ($2.75) and the Pork Soup Dumplings ($8). While waiting, you are served green tea that's piping hot and good for the stomach. Spring roll is served with a side of soy sauce and stuffed with shrimp and pork. Found it to be overly greasy and not well balanced. The flavor of the shrimp was the saving grace. Soup dumplings come shortly after, several steamed pieces served with soy sauce and ginger. Again, flavor is a little dull - could have used some more spices for the added kick. Towards the last few the dumplings got much colder, so didn't finish the last two.

Servers come around often to make sure they get people in and out quickly. Not a fan of the automatic gratuity to go along with cash-only policies (especially since the main courses are more expensive).",0
"Came here bc of number of reviews but was underwhelmed unfortunately....it was packed yet the quality of what we had was overrated.

I had Gen Tso chicken 
Fried rice
Pork soup dumplings 
Spicy shrimp 

All were just good, with number of reviews we expected to see Jesus walk on water. 

We had to share a table with two other parties, which was fine...

I've had better quality taste, texture, freshness from my local Chinese takeout place in Palm Beac",0
"COUNT YOUR CHANGE!!!!  The cashier tried to stiff the person ahead of me.  He gave the cashier $20.00.  The bill was under $10.  She gave him $3 change.  He complained and thereafter she gave him the correct change.

I went to pay for my take out meal and handed a $20.00 bill.  My meal was about $6.80.  I was handed $3.20.  I told the cashier that I handed her a $20.00.  She chuckled and gave me back an additional $10.00.

Businesses like this can't last too long when they really couldn't care less who is behind the cash register.",0
"2+ hr wait? No thank you.

GO NEXT DOOR TO JOE'S GINGER!!! Virtually no wait and, surprise, its owned by the same owner as Joe's Shanghai!

Besides, J Shanghai's dumplings are overrated: oily soups and thick, chewy skin. Be adventurous and check out more unknown places in the neighborhood; theyre guaranteed to be better.",0
Price gouging !! Price went up 30% within 2 years not going here anymore. They illegally add 18% tip for a party of 4 and try to mask it by calling it a service charge.,0
"Having grown up in LA, I've had more than my fair share of Xiao Long Bao (soup dumplings) and Shanghainese food. I was really disappointed and expected more from this place considering the crowd and the reviews! 

Came here on a Friday night around 8pm. Huge crowd outside the door with a 40 minute wait time. Luckily for a party of 2, it was a little faster so we got in within 20-30 minutes. Like the other reviews have mentioned, smaller parties get put into communal tables. 

We had an order of xiao long bao, scallion pancake and pan fried noodles with chicken. The dumplings were good but definitely not the best I've had (If you're ever in LA you need to go to Din Tai Fung). The scallion pancakes were probably the best thing. The pan fried noodles were not at all what I was expecting and it ended up taking 20 minutes AFTER we had finished the dumplings for them to come out. 

Not surprising the service wasn't great (based on other reviews we didn't expect it to be) and the place was dirty and cramped. I'm not picky on locale so long as the food is authentic. This place is decent BUT definitely overrated. I would consider going back but not until after I've tried a few other place to decide if it really is ""the best in the city.""

Don't forget: cash only!",0
"The soup dumplings here are good, but not great. The other aspects of eating here (e.g. long line) make it not really worth it.",0
Definitely overrated. XLB's are thick skinned and the broth is just grease. Rest of the food's passable but can hardly be considered Shanghainese.,0
"I know, this is on every NY list. Take the visitors. Show off the amazing Shanghainese cuisine. But honestly, I've had so many better soup dumpling that maybe I'm not doing this right.

It's fine, and challenging the conventional wisdom is risky, but I'm still waiting to see what's so incredible here. Perhaps I need to keep trying (I will). Maybe it peaked already and is coasting downhill for a bit?But my impression has been that you can do a lot better.",0
Great soup dumplings! Didn't really enjoy the fried rice and other entrees we ordered.,0
"When I got into the restaurant, I knew there was something wrong. The restaurant was full but over 90% of customers were not Chinese. This kind of restaurant is usually over-rated by those non-Chinese customers who have never been to China. As a Chinese, I know only those restaurants with over 50% Chinese customers are worth the visit. 
But I still tried their best selling food - soup dumplings. It was good but not excellent. I would have given them 3 stars based on the soup dumplings. But the other foods we ordered were so disappointing. The turnip cake was bad and the fried noodle was very very very horrible.
I hope the post can give a warning to other Chinese customers. I know the non-Chinese customers enjoy the food. My comments might not be valid to them.",0
"Had to try the Pork Xiao Long Bao and I must say...it was good!! I can't say it's THE BEST but definitely tasty. I'm actually not a big fan of dumplings like that but I decided to give it a try since everyone was talking about it. Definitely was a good and I'm coming back tommorw before I head home just for the XLB. Turnip cake was not good at all. Try the fried pork, it was actually good as well. It winter right now so good gets cold easily so I wish the pork stayed hot longer but the flavor was good. Had the Crab & Pork Bao too and it's very similar tasting to the pork. I would get both to try and taste the difference. Pricing is very affordable $5.95 for their XLB. ""Service Charge"" AKA tip is already added to the bill.  Service is crappy as in almost any Asian restaurant in Chinatown so I wasn't expecting much per usual but I thought it was funny. Kinda rushed us out so they can get the next crowd in. Again expected I guess.",0
"I'm done with this place. It's been mediocre for quite a few years but today the best of the dishes (salt & pepper shrimp; pork soup dumplings) could most charitably be described as mediocre, while the rest of it (scallops & prawns with garlic sauce; kung pao chicken) was revolting. The scallops & prawns was particularly disgusting -- salty and fishy tasting to the point of being inedible and, at $31, a rip-off. What's nastier than foul-tasting, stanky seafood?  This place has gone from good (in the 1990s and 00s), to hit-or-miss, to consistently mediocre, to consistently bad.

I've probably eaten here over 100 times since it first opened in the 1990s. The wait staff used to be friendly and the food was pretty good. It's mostly gross now and I have no desire to eat there again.",0
"The most expensive Shanghainese food in Chinatown, and yet not the best , I live in Chinatown and ate there once with my friends. Never again , at that time they even charge you for the tea, (the only Shanghainese restaurant in Chinatown that charge ) 
Most of their customers are tourist , you don't see locals eating there.",0
"came for the soup dumplins. we did a take out order, so they suffered a little, not a lot of soup bu they come with the authentic black vinegar",0
"Coming from the SF Bay Area with tons of yummy Asian food, I have to say Joe's Shanghai is definitely waaay over-rated. 

We ordered the Pork & Crab XLB - I took one bite and couldn't finish.  The flavor was meh.  The dumpling filling did not taste fresh, but instead was super fishy in my opinion.    

We also ordered some veggies (kong xin cai) and the cold sesame noodles.  The veggies were okay/standard.  The noodles were luke warm and texture wise were kind of mooshy.  

Considering this place had 4000 reviews, 4+ stars, I was expecting some damn good Chinese food or at least some yummy XLB.  Sad to say, Joe's Shanghai was way below expectations.",0
"Living in Chinatown throughout all my life I'm pretty sure I can identify which restaurants are authentic and which restaurants aren't. Joes Shanghai has been one of the most overrated places ever. Im glad the restaurant is doing well and I hope they continue their success. Many of the local people in Chinatown usually don't eat here because it doesn't taste as good as other Shanghai restaurants and the line here is just long. I can name you 3 other shanghai restaurants in Chinatown that taste 10x better! Sorry Joes, I don't like the restaurant but I don't hate it as well.",0
"I hope that you've been able to enjoy Joe's Shanghai in the past when their soup dumplings were amazing because sadly their popularity has gotten the better of them and they're simply not of the same quality.  You used to have to wait because the soup dumplings were made fresh but even if you sat and waited 20 minutes you waited eagerly knowing you were in a for a delight.  However, the soup dumplings are pre-made now so they really aren't the same.  

I used to go to Joe's and stuff myself with a dozen dumplings and walk around in a happy food coma as their soupy goodness filled my being.  Unfortunately, after having their dumplings recently I don't think I'd bother ever again.",0
"To be honest, from all these reviews I thought this place was going to be AMAZING. It was just okay.. 

Got the shanghai dumplings, pork dumplings, greenbeans, and some noodle dish.. I don't remember the name because it was that bland.

It was nothing special for all the hype.",0
"Being a soup dumpling fan, read Joe's Shanghai's positive reviews and decided to check it out with a friend, new to them. Ordered the Crab and Pork Soup Dumplings  (a.k.a. Xiao Long Baos) which were extremely big. That being said, their huge size, the inadequately sized spoon and lack of bowl to eat them over made them difficult and sloppy to get down. The flavor also did not match those of the recently closed former Grand Sichuan on W 24th & 9th - where their's was one of my favorites.

We also ordered half a Peking duck, which was served with half the boneless meat with skin on one plate, the boned meat on another, a small saucer of sauce, four pancakes to wrap, plus a plate of scallion and cucumbers. The slices on the boneless plate were more skin and fat than meat. The boned meat place required a lot of work. More importantly the sauce and pancakes were inadequate given the level of meat. It required about 6-8 pancakes for the half and a larger bowl with sauce. Paying for any extra pancakes, given the level of duck, seems not right given the price.

If you're longing for soup dumplings, there has to be better places out there in NYC.

ALERT! - Be aware of the automatic ""Service Fee"" they add to your bill - even for parties of 2 - if you don't want to double tip!",0
"from a recommendation, we took our parents to joe's shanghai to eat the infamous dumplings. honestly, it was just ok. it wasn't a horrible experience and the food was okay--i just don't think the food was so amazing that it warranted the almost hour wait. the crispy beef however was quite delicious!",0
"The place was too crowded. We knew the food was gonna be good but there isn't a really good energy because people are just constantly watching you eat, waiting for you to get out of your seat. It was pretty stressful eating here, especially with the tight spaces, and the waiter barely came to our table, which wasn't too great.

We went a second time and after 20 minutes, just ended up going to Shanghai Gourmet down the street. It was smaller but ten times better in experience and the food was priced at an awesome bargain for the value we got.",0
"First time I came here: Soup dumplings were fantastic.

That was two years ago. Revisited this place with a relative who isn't from New York so I thought I'd take her here. The dumplings weren't fresh, the dumpling skin was overly floury and stale and the broth was not so great.

Annoying wait in smelly ass Chinatown. 

What happened to THIS PLACE",0
"I love Xiao Long Bao (Shanghainese soup dumplings)... but Joe's was just ok - good/not bad for if you're craving, but nothing worth crazy fanfare. 

For a party of 2 who came around 1PM, we got seated almost instantly but at a communal 10-person round table. This is no high class dining establishment... here you sit, you eat, you pay, and you leave - its a well oiled machine with fast (and too focused to pay attention to service) servers to match.

We got an order of pan fried pork dumplings, cold noodles in sesame sauce, and pork soup dumplings. Fried dumplings were standard, the noodles were nothing special, and imo the xlb falls short of LA's Din Tai Fung... The broth was nice and hot, but the skin and meat didn't wow me... My fave US XLB still goes to SF's Shanghai Dumpling King, but when in NY, I suppose Joe's is worth a go if you're looking for xiao long bao.",0
"Horrible service, food was great but the service just made the visit horrible. So if you want horrible service but great food then by all means food is great.",0
"Look- I love a hype. I know it is usually overrated but I still love restaurants that are hyped up. I find them fun. 

I walked into Joe's solo and got seated right away (SHOCK) I have been to nyc many times and eaten many different kinds of soup dumplings but never at Joe's. FINALLY I GOT TO TRY JOE'S.

I went in, got the chicken on the special list and also the soup dumps. The dumps are big. They are not soupy inside but more gravy like. While hot it was not bad, when it got room temp. It was actually kind of gross. The chicken was actually really good. Everything was on the expensive side, but like I said- I like a hype and am use to the price. 

I am giving one star because I really didn't like the soup dumplings... Like I would avoid them to be honest. The chicken was good but the rice was burnt! How can a Chinese place have burnt rice??? I didn't love the place. I am totally fine with bad service if that is the vibe of the place, but for these prices it is sort of not okay. 

Okay what really ticked me is they added an 18% service charge. I don't mind. I usually tip higher then that regardless so no big deal. I left another few dollars because that was the change I had. 

The treated me awful after I left the tip and even yeah ""hey!"" super meanly when I tried to leave. I turned around and asked if something was wrong? He said ""oh nothing."" Then in Chinese I heard him bitch about my tip.... I am so confused. I googled and googled to see if there was an extremely high 18% service tax in nyc and if I was suppose to tip more? I asked my nyc friends. No one understands what happened....

Look- I would not skip this place because again I love a hype but the soup dumplings really aren't that good.",0
"The food is outstanding. But the servers were so rude they killed all my mood both the times I was there. My friend tried to order a wonton soup once, and I think they misheard her somehow, the server told her to order something from the menu.
The second time we went there, we tried to order a spicy soup. In the bottom of every page of the menu says that we can modify the spiciness, so we said ""make it not too spicy please"". Though I showed them the words printed in the menu, they argued with us, told us to order something else that is not spicy at all because ""they can't do that"". 

This place is tourist-packed, too. I wish they were just a little nicer, because I do come back to places for the pleasant service they provide.",0
i think it's a lil over-rated. i like the other local joints and their xiao long bao. not big about sharing tables.,0
